episode,tick,virality,reward
149,29,1.0,1.0
149,30,1.0,1.0
149,31,1.0,1.0
149,32,1.0,1.0
149,33,1.0,1.0
149,34,1.0,1.0
149,35,1.0,1.0
149,36,1.0,1.0
149,37,1.0,1.0
149,38,1.0,1.0
149,39,1.0,1.0
149,40,1.0,1.0
149,41,1.0,1.0
149,42,1.0,1.0
149,43,1.0,1.0
149,44,1.0,1.0
149,45,1.0,1.0
149,46,1.0,1.0
149,47,1.0,1.0
149,48,1.0,1.0
149,49,1.0,1.0
149,50,1.0,1.0
149,51,1.0,1.0
149,52,1.0,1.0
149,53,1.0,1.0
149,54,1.0,1.0
149,55,1.0,1.0
149,56,1.0,1.0
149,57,1.0,1.0
149,58,1.0,1.0
149,59,1.0,1.0
149,60,1.0,1.0
149,61,1.0,1.0
149,62,1.0,1.0
149,63,1.0,1.0
149,64,1.0,1.0
149,65,1.0,1.0
149,66,1.0,1.0
149,67,1.0,1.0
149,68,1.0,1.0
149,69,1.0,1.0
149,70,1.0,1.0
149,71,1.0,1.0
149,72,1.0,1.0
149,73,1.0,1.0
149,74,1.0,1.0
149,75,1.0,1.0
149,76,1.0,1.0
149,77,1.0,1.0
149,78,1.0,1.0
149,79,1.0,1.0
149,80,1.0,1.0
149,81,1.0,1.0
149,82,1.0,1.0
149,83,1.0,1.0
149,84,1.0,1.0
149,85,1.0,1.0
149,86,1.0,1.0
149,87,1.0,1.0
149,88,1.0,1.0
149,89,1.0,1.0
149,90,1.0,1.0
149,91,1.0,1.0
149,92,1.0,1.0
149,93,1.0,1.0
149,94,1.0,1.0
149,95,1.0,1.0
149,96,1.0,1.0
149,97,1.0,1.0
149,98,1.0,1.0
149,99,1.0,1.0
149,100,1.0,1.0
150,1,0.28,0.0
150,2,0.28,1.0
150,3,0.84,0.1114
150,4,0.84,1.0
150,5,0.88,0.0
150,6,0.91,0.0
150,7,0.94,0.0
150,8,0.97,0.0
150,9,0.97,1.0
150,10,0.99,0.0
150,11,0.99,1.0
150,12,0.99,1.0
150,13,1.0,0.0
150,14,1.0,1.0
150,15,1.0,1.0
150,16,1.0,1.0
150,17,1.0,1.0
150,18,1.0,1.0
150,19,1.0,1.0
150,20,1.0,1.0
150,21,1.0,1.0
150,22,1.0,1.0
150,23,1.0,1.0
150,24,1.0,1.0
150,25,1.0,1.0
150,26,1.0,1.0
150,27,1.0,1.0
150,28,1.0,1.0
150,29,1.0,1.0
150,30,1.0,1.0
150,31,1.0,1.0
150,32,1.0,1.0
150,33,1.0,1.0
150,34,1.0,1.0
150,35,1.0,1.0
150,36,1.0,1.0
150,37,1.0,1.0
150,38,1.0,1.0
150,39,1.0,1.0
150,40,1.0,1.0
150,41,1.0,1.0
150,42,1.0,1.0
150,43,1.0,1.0
150,44,1.0,1.0
150,45,1.0,1.0
150,46,1.0,1.0
150,47,1.0,1.0
150,48,1.0,1.0
150,49,1.0,1.0
150,50,1.0,1.0
150,51,1.0,1.0
150,52,1.0,1.0
150,53,1.0,1.0
150,54,1.0,1.0
150,55,1.0,1.0
150,56,1.0,1.0
150,57,1.0,1.0
150,58,1.0,1.0
150,59,1.0,1.0
150,60,1.0,1.0
150,61,1.0,1.0
150,62,1.0,1.0
150,63,1.0,1.0
150,64,1.0,1.0
150,65,1.0,1.0
150,66,1.0,1.0
150,67,1.0,1.0
150,68,1.0,1.0
150,69,1.0,1.0
150,70,1.0,1.0
150,71,1.0,1.0
150,72,1.0,1.0
150,73,1.0,1.0
150,74,1.0,1.0
150,75,1.0,1.0
150,76,1.0,1.0
150,77,1.0,1.0
150,78,1.0,1.0
150,79,1.0,1.0
150,80,1.0,1.0
150,81,1.0,1.0
150,82,1.0,1.0
150,83,1.0,1.0
150,84,1.0,1.0
150,85,1.0,1.0
150,86,1.0,1.0
150,87,1.0,1.0
150,88,1.0,1.0
150,89,1.0,1.0
150,90,1.0,1.0
150,91,1.0,1.0
150,92,1.0,1.0
150,93,1.0,1.0
150,94,1.0,1.0
150,95,1.0,1.0
150,96,1.0,1.0
150,97,1.0,1.0
150,98,1.0,1.0
150,99,1.0,1.0
150,100,1.0,1.0
151,1,0.14,0.0
151,2,0.14,1.0
151,3,0.4,0.6271
151,4,0.4,1.0
151,5,0.64,0.4141
151,6,0.75,0.0
151,7,0.83,0.0
151,8,0.87,0.0
151,9,0.92,0.0
151,10,0.95,0.0
151,11,0.97,0.0
151,12,0.98,0.0
151,13,0.99,0.0
151,14,0.99,1.0
151,15,0.99,1.0
151,16,1.0,0.0
151,17,1.0,1.0
151,18,1.0,1.0
151,19,1.0,1.0
151,20,1.0,1.0
151,21,1.0,1.0
151,22,1.0,1.0
151,23,1.0,1.0
151,24,1.0,1.0
151,25,1.0,1.0
151,26,1.0,1.0
151,27,1.0,1.0
151,28,1.0,1.0
151,29,1.0,1.0
151,30,1.0,1.0
151,31,1.0,1.0
151,32,1.0,1.0
151,33,1.0,1.0
151,34,1.0,1.0
151,35,1.0,1.0
151,36,1.0,1.0
151,37,1.0,1.0
151,38,1.0,1.0
151,39,1.0,1.0
151,40,1.0,1.0
151,41,1.0,1.0
151,42,1.0,1.0
151,43,1.0,1.0
151,44,1.0,1.0
151,45,1.0,1.0
151,46,1.0,1.0
151,47,1.0,1.0
151,48,1.0,1.0
151,49,1.0,1.0
151,50,1.0,1.0
151,51,1.0,1.0
151,52,1.0,1.0
151,53,1.0,1.0
151,54,1.0,1.0
151,55,1.0,1.0
151,56,1.0,1.0
151,57,1.0,1.0
151,58,1.0,1.0
151,59,1.0,1.0
151,60,1.0,1.0
151,61,1.0,1.0
151,62,1.0,1.0
151,63,1.0,1.0
151,64,1.0,1.0
151,65,1.0,1.0
151,66,1.0,1.0
151,67,1.0,1.0
151,68,1.0,1.0
151,69,1.0,1.0
151,70,1.0,1.0
151,71,1.0,1.0
151,72,1.0,1.0
151,73,1.0,1.0
151,74,1.0,1.0
151,75,1.0,1.0
151,76,1.0,1.0
151,77,1.0,1.0
151,78,1.0,1.0
151,79,1.0,1.0
151,80,1.0,1.0
151,81,1.0,1.0
151,82,1.0,1.0
151,83,1.0,1.0
151,84,1.0,1.0
151,85,1.0,1.0
151,86,1.0,1.0
151,87,1.0,1.0
151,88,1.0,1.0
151,89,1.0,1.0
151,90,1.0,1.0
151,91,1.0,1.0
151,92,1.0,1.0
151,93,1.0,1.0
151,94,1.0,1.0
151,95,1.0,1.0
151,96,1.0,1.0
151,97,1.0,1.0
151,98,1.0,1.0
151,99,1.0,1.0
151,100,1.0,1.0
152,1,0.14,0.0
152,2,0.14,1.0
152,3,0.39,0.541
152,4,0.39,1.0
152,5,0.45,0.4373
152,6,0.49,0.0
152,7,0.54,0.0
152,8,0.58,0.0
152,9,0.59,0.0
152,10,0.59,1.0
152,11,0.59,1.0
152,12,0.61,0.0
152,13,0.64,0.0
152,14,0.66,0.0
152,15,0.69,0.0
152,16,0.7,0.0
152,17,0.7,1.0
152,18,0.7,1.0
152,19,0.72,0.0
152,20,0.74,0.0
152,21,0.75,0.0
152,22,0.82,0.0
152,23,0.83,0.0
152,24,0.83,1.0
152,25,0.83,1.0
152,26,0.87,0.0
152,27,0.91,0.0
152,28,0.91,1.0
152,29,0.96,0.0
152,30,0.97,0.0
152,31,0.97,1.0
152,32,0.97,1.0
152,33,0.98,0.0
152,34,0.99,0.0
152,35,0.99,1.0
152,36,1.0,0.0
152,37,1.0,1.0
152,38,1.0,1.0
152,39,1.0,1.0
152,40,1.0,1.0
152,41,1.0,1.0
152,42,1.0,1.0
152,43,1.0,1.0
152,44,1.0,1.0
152,45,1.0,1.0
152,46,1.0,1.0
152,47,1.0,1.0
152,48,1.0,1.0
152,49,1.0,1.0
152,50,1.0,1.0
152,51,1.0,1.0
152,52,1.0,1.0
152,53,1.0,1.0
152,54,1.0,1.0
152,55,1.0,1.0
152,56,1.0,1.0
152,57,1.0,1.0
152,58,1.0,1.0
152,59,1.0,1.0
152,60,1.0,1.0
152,61,1.0,1.0
152,62,1.0,1.0
152,63,1.0,1.0
152,64,1.0,1.0
152,65,1.0,1.0
152,66,1.0,1.0
152,67,1.0,1.0
152,68,1.0,1.0
152,69,1.0,1.0
152,70,1.0,1.0
152,71,1.0,1.0
152,72,1.0,1.0
152,73,1.0,1.0
152,74,1.0,1.0
152,75,1.0,1.0
152,76,1.0,1.0
152,77,1.0,1.0
152,78,1.0,1.0
152,79,1.0,1.0
152,80,1.0,1.0
152,81,1.0,1.0
152,82,1.0,1.0
152,83,1.0,1.0
152,84,1.0,1.0
152,85,1.0,1.0
152,86,1.0,1.0
152,87,1.0,1.0
152,88,1.0,1.0
152,89,1.0,1.0
152,90,1.0,1.0
152,91,1.0,1.0
152,92,1.0,1.0
152,93,1.0,1.0
152,94,1.0,1.0
152,95,1.0,1.0
152,96,1.0,1.0
152,97,1.0,1.0
152,98,1.0,1.0
152,99,1.0,1.0
152,100,1.0,1.0
153,1,0.19,0.0
153,2,0.19,1.0
153,3,0.58,0.3113
153,4,0.58,1.0
153,5,0.66,0.0
153,6,0.72,0.0
153,7,0.86,0.0
153,8,0.91,0.0
153,9,0.94,0.0
153,10,0.94,1.0
153,11,0.95,0.0
153,12,0.96,0.0
153,13,0.98,0.0
153,14,1.0,0.0
153,15,1.0,1.0
153,16,1.0,1.0
153,17,1.0,1.0
153,18,1.0,1.0
153,19,1.0,1.0
153,20,1.0,1.0
153,21,1.0,1.0
153,22,1.0,1.0
153,23,1.0,1.0
153,24,1.0,1.0
153,25,1.0,1.0
153,26,1.0,1.0
153,27,1.0,1.0
153,28,1.0,1.0
153,29,1.0,1.0
153,30,1.0,1.0
153,31,1.0,1.0
153,32,1.0,1.0
153,33,1.0,1.0
153,34,1.0,1.0
153,35,1.0,1.0
153,36,1.0,1.0
153,37,1.0,1.0
153,38,1.0,1.0
153,39,1.0,1.0
153,40,1.0,1.0
153,41,1.0,1.0
153,42,1.0,1.0
153,43,1.0,1.0
153,44,1.0,1.0
153,45,1.0,1.0
153,46,1.0,1.0
153,47,1.0,1.0
153,48,1.0,1.0
153,49,1.0,1.0
153,50,1.0,1.0
153,51,1.0,1.0
153,52,1.0,1.0
153,53,1.0,1.0
153,54,1.0,1.0
153,55,1.0,1.0
153,56,1.0,1.0
153,57,1.0,1.0
153,58,1.0,1.0
153,59,1.0,1.0
153,60,1.0,1.0
153,61,1.0,1.0
153,62,1.0,1.0
153,63,1.0,1.0
153,64,1.0,1.0
153,65,1.0,1.0
153,66,1.0,1.0
153,67,1.0,1.0
153,68,1.0,1.0
153,69,1.0,1.0
153,70,1.0,1.0
153,71,1.0,1.0
153,72,1.0,1.0
153,73,1.0,1.0
153,74,1.0,1.0
153,75,1.0,1.0
153,76,1.0,1.0
153,77,1.0,1.0
153,78,1.0,1.0
153,79,1.0,1.0
153,80,1.0,1.0
153,81,1.0,1.0
153,82,1.0,1.0
153,83,1.0,1.0
153,84,1.0,1.0
153,85,1.0,1.0
153,86,1.0,1.0
153,87,1.0,1.0
153,88,1.0,1.0
153,89,1.0,1.0
153,90,1.0,1.0
153,91,1.0,1.0
153,92,1.0,1.0
153,93,1.0,1.0
153,94,1.0,1.0
153,95,1.0,1.0
153,96,1.0,1.0
153,97,1.0,1.0
153,98,1.0,1.0
153,99,1.0,1.0
153,100,1.0,1.0
154,1,0.16,0.0
154,2,0.16,1.0
154,3,0.49,0.5256
154,4,0.49,1.0
154,5,0.65,0.358
154,6,0.76,0.0
154,7,0.84,0.0
154,8,0.89,0.0
154,9,0.91,0.0
154,10,0.93,0.0
154,11,0.95,0.0
154,12,0.95,1.0
154,13,0.97,0.0
154,14,1.0,0.0
154,15,1.0,1.0
154,16,1.0,1.0
154,17,1.0,1.0
154,18,1.0,1.0
154,19,1.0,1.0
154,20,1.0,1.0
154,21,1.0,1.0
154,22,1.0,1.0
154,23,1.0,1.0
154,24,1.0,1.0
154,25,1.0,1.0
154,26,1.0,1.0
154,27,1.0,1.0
154,28,1.0,1.0
154,29,1.0,1.0
154,30,1.0,1.0
154,31,1.0,1.0
154,32,1.0,1.0
154,33,1.0,1.0
154,34,1.0,1.0
154,35,1.0,1.0
154,36,1.0,1.0
154,37,1.0,1.0
154,38,1.0,1.0
154,39,1.0,1.0
154,40,1.0,1.0
154,41,1.0,1.0
154,42,1.0,1.0
154,43,1.0,1.0
154,44,1.0,1.0
154,45,1.0,1.0
154,46,1.0,1.0
154,47,1.0,1.0
154,48,1.0,1.0
154,49,1.0,1.0
154,50,1.0,1.0
154,51,1.0,1.0
154,52,1.0,1.0
154,53,1.0,1.0
154,54,1.0,1.0
154,55,1.0,1.0
154,56,1.0,1.0
154,57,1.0,1.0
154,58,1.0,1.0
154,59,1.0,1.0
154,60,1.0,1.0
154,61,1.0,1.0
154,62,1.0,1.0
154,63,1.0,1.0
154,64,1.0,1.0
154,65,1.0,1.0
154,66,1.0,1.0
154,67,1.0,1.0
154,68,1.0,1.0
154,69,1.0,1.0
154,70,1.0,1.0
154,71,1.0,1.0
154,72,1.0,1.0
154,73,1.0,1.0
154,74,1.0,1.0
154,75,1.0,1.0
154,76,1.0,1.0
154,77,1.0,1.0
154,78,1.0,1.0
154,79,1.0,1.0
154,80,1.0,1.0
154,81,1.0,1.0
154,82,1.0,1.0
154,83,1.0,1.0
154,84,1.0,1.0
154,85,1.0,1.0
154,86,1.0,1.0
154,87,1.0,1.0
154,88,1.0,1.0
154,89,1.0,1.0
154,90,1.0,1.0
154,91,1.0,1.0
154,92,1.0,1.0
154,93,1.0,1.0
154,94,1.0,1.0
154,95,1.0,1.0
154,96,1.0,1.0
154,97,1.0,1.0
154,98,1.0,1.0
154,99,1.0,1.0
154,100,1.0,1.0
155,1,0.16,0.0
155,2,0.16,1.0
155,3,0.47,0.459
155,4,0.47,1.0
155,5,0.57,0.0
155,6,0.61,0.0
155,7,0.66,0.0
155,8,0.7,0.0
155,9,0.74,0.0
155,10,0.78,0.0
155,11,0.8,0.0
155,12,0.85,0.0
155,13,0.87,0.0
155,14,0.9,0.0
155,15,0.9,1.0
155,16,0.94,0.0
155,17,0.97,0.0
155,18,0.98,0.0
155,19,1.0,0.0
155,20,1.0,1.0
155,21,1.0,1.0
155,22,1.0,1.0
155,23,1.0,1.0
155,24,1.0,1.0
155,25,1.0,1.0
155,26,1.0,1.0
155,27,1.0,1.0
155,28,1.0,1.0
155,29,1.0,1.0
155,30,1.0,1.0
155,31,1.0,1.0
155,32,1.0,1.0
155,33,1.0,1.0
155,34,1.0,1.0
155,35,1.0,1.0
155,36,1.0,1.0
155,37,1.0,1.0
155,38,1.0,1.0
155,39,1.0,1.0
155,40,1.0,1.0
155,41,1.0,1.0
155,42,1.0,1.0
155,43,1.0,1.0
155,44,1.0,1.0
155,45,1.0,1.0
155,46,1.0,1.0
155,47,1.0,1.0
155,48,1.0,1.0
155,49,1.0,1.0
155,50,1.0,1.0
155,51,1.0,1.0
155,52,1.0,1.0
155,53,1.0,1.0
155,54,1.0,1.0
155,55,1.0,1.0
155,56,1.0,1.0
155,57,1.0,1.0
155,58,1.0,1.0
155,59,1.0,1.0
155,60,1.0,1.0
155,61,1.0,1.0
155,62,1.0,1.0
155,63,1.0,1.0
155,64,1.0,1.0
155,65,1.0,1.0
155,66,1.0,1.0
155,67,1.0,1.0
155,68,1.0,1.0
155,69,1.0,1.0
155,70,1.0,1.0
155,71,1.0,1.0
155,72,1.0,1.0
155,73,1.0,1.0
155,74,1.0,1.0
155,75,1.0,1.0
155,76,1.0,1.0
155,77,1.0,1.0
155,78,1.0,1.0
155,79,1.0,1.0
155,80,1.0,1.0
155,81,1.0,1.0
155,82,1.0,1.0
155,83,1.0,1.0
155,84,1.0,1.0
155,85,1.0,1.0
155,86,1.0,1.0
155,87,1.0,1.0
155,88,1.0,1.0
155,89,1.0,1.0
155,90,1.0,1.0
155,91,1.0,1.0
155,92,1.0,1.0
155,93,1.0,1.0
155,94,1.0,1.0
155,95,1.0,1.0
155,96,1.0,1.0
155,97,1.0,1.0
155,98,1.0,1.0
155,99,1.0,1.0
155,100,1.0,1.0
156,1,0.15,0.0
156,2,0.15,1.0
156,3,0.45,0.4392
156,4,0.45,1.0
156,5,0.6,0.0
156,6,0.67,0.0
156,7,0.77,0.0
156,8,0.82,0.0
156,9,0.87,0.0
156,10,0.9,0.0
156,11,0.9,1.0
156,12,0.93,0.0
156,13,0.94,0.0
156,14,0.97,0.0
156,15,0.97,1.0
156,16,0.99,0.0
156,17,0.99,1.0
156,18,0.99,1.0
156,19,1.0,0.0
156,20,1.0,1.0
156,21,1.0,1.0
156,22,1.0,1.0
156,23,1.0,1.0
156,24,1.0,1.0
156,25,1.0,1.0
156,26,1.0,1.0
156,27,1.0,1.0
156,28,1.0,1.0
156,29,1.0,1.0
156,30,1.0,1.0
156,31,1.0,1.0
156,32,1.0,1.0
156,33,1.0,1.0
156,34,1.0,1.0
156,35,1.0,1.0
156,36,1.0,1.0
156,37,1.0,1.0
156,38,1.0,1.0
156,39,1.0,1.0
156,40,1.0,1.0
156,41,1.0,1.0
156,42,1.0,1.0
156,43,1.0,1.0
156,44,1.0,1.0
156,45,1.0,1.0
156,46,1.0,1.0
156,47,1.0,1.0
156,48,1.0,1.0
156,49,1.0,1.0
156,50,1.0,1.0
156,51,1.0,1.0
156,52,1.0,1.0
156,53,1.0,1.0
156,54,1.0,1.0
156,55,1.0,1.0
156,56,1.0,1.0
156,57,1.0,1.0
156,58,1.0,1.0
156,59,1.0,1.0
156,60,1.0,1.0
156,61,1.0,1.0
156,62,1.0,1.0
156,63,1.0,1.0
156,64,1.0,1.0
156,65,1.0,1.0
156,66,1.0,1.0
156,67,1.0,1.0
156,68,1.0,1.0
156,69,1.0,1.0
156,70,1.0,1.0
156,71,1.0,1.0
156,72,1.0,1.0
156,73,1.0,1.0
156,74,1.0,1.0
156,75,1.0,1.0
156,76,1.0,1.0
156,77,1.0,1.0
156,78,1.0,1.0
156,79,1.0,1.0
156,80,1.0,1.0
156,81,1.0,1.0
156,82,1.0,1.0
156,83,1.0,1.0
156,84,1.0,1.0
156,85,1.0,1.0
156,86,1.0,1.0
156,87,1.0,1.0
156,88,1.0,1.0
156,89,1.0,1.0
156,90,1.0,1.0
156,91,1.0,1.0
156,92,1.0,1.0
156,93,1.0,1.0
156,94,1.0,1.0
156,95,1.0,1.0
156,96,1.0,1.0
156,97,1.0,1.0
156,98,1.0,1.0
156,99,1.0,1.0
156,100,1.0,1.0
157,1,0.12,0.0
157,2,0.12,1.0
157,3,0.33,0.4942
157,4,0.33,1.0
157,5,0.41,0.5024
157,6,0.43,0.0
157,7,0.49,0.4874
157,8,0.51,0.0
157,9,0.54,0.4699
157,10,0.54,1.0
157,11,0.58,0.4529
157,12,0.6,0.0
157,13,0.6,1.0
157,14,0.61,0.0
157,15,0.62,0.0
157,16,0.64,0.0
157,17,0.66,0.0
157,18,0.67,0.0
157,19,0.68,0.0
157,20,0.68,1.0
157,21,0.69,0.0
157,22,0.73,0.0
157,23,0.75,0.0
157,24,0.77,0.0
157,25,0.81,0.0
157,26,0.81,1.0
157,27,0.81,1.0
157,28,0.83,0.0
157,29,0.86,0.0
157,30,0.89,0.0
157,31,0.91,0.0
157,32,0.98,0.0
157,33,0.98,1.0
157,34,0.98,1.0
157,35,0.99,0.0
157,36,1.0,0.0
157,37,1.0,1.0
157,38,1.0,1.0
157,39,1.0,1.0
157,40,1.0,1.0
157,41,1.0,1.0
157,42,1.0,1.0
157,43,1.0,1.0
157,44,1.0,1.0
157,45,1.0,1.0
157,46,1.0,1.0
157,47,1.0,1.0
157,48,1.0,1.0
157,49,1.0,1.0
157,50,1.0,1.0
157,51,1.0,1.0
157,52,1.0,1.0
157,53,1.0,1.0
157,54,1.0,1.0
157,55,1.0,1.0
157,56,1.0,1.0
157,57,1.0,1.0
157,58,1.0,1.0
157,59,1.0,1.0
157,60,1.0,1.0
157,61,1.0,1.0
157,62,1.0,1.0
157,63,1.0,1.0
157,64,1.0,1.0
157,65,1.0,1.0
157,66,1.0,1.0
157,67,1.0,1.0
157,68,1.0,1.0
157,69,1.0,1.0
157,70,1.0,1.0
157,71,1.0,1.0
157,72,1.0,1.0
157,73,1.0,1.0
157,74,1.0,1.0
157,75,1.0,1.0
157,76,1.0,1.0
157,77,1.0,1.0
157,78,1.0,1.0
157,79,1.0,1.0
157,80,1.0,1.0
157,81,1.0,1.0
157,82,1.0,1.0
157,83,1.0,1.0
157,84,1.0,1.0
157,85,1.0,1.0
157,86,1.0,1.0
157,87,1.0,1.0
157,88,1.0,1.0
157,89,1.0,1.0
157,90,1.0,1.0
157,91,1.0,1.0
157,92,1.0,1.0
157,93,1.0,1.0
157,94,1.0,1.0
157,95,1.0,1.0
157,96,1.0,1.0
157,97,1.0,1.0
157,98,1.0,1.0
157,99,1.0,1.0
157,100,1.0,1.0
158,1,0.15,0.0
158,2,0.15,1.0
158,3,0.41,0.3963
158,4,0.41,1.0
158,5,0.55,0.0
158,6,0.63,0.0
158,7,0.76,0.0
158,8,0.8,0.0
158,9,0.86,0.0
158,10,0.89,0.0
158,11,0.92,0.0
158,12,0.93,0.0
158,13,0.97,0.0
158,14,0.98,0.0
158,15,0.98,1.0
158,16,0.99,0.0
158,17,0.99,1.0
158,18,1.0,0.0
158,19,1.0,1.0
158,20,1.0,1.0
158,21,1.0,1.0
158,22,1.0,1.0
158,23,1.0,1.0
158,24,1.0,1.0
158,25,1.0,1.0
158,26,1.0,1.0
158,27,1.0,1.0
158,28,1.0,1.0
158,29,1.0,1.0
158,30,1.0,1.0
158,31,1.0,1.0
158,32,1.0,1.0
158,33,1.0,1.0
158,34,1.0,1.0
158,35,1.0,1.0
158,36,1.0,1.0
158,37,1.0,1.0
158,38,1.0,1.0
158,39,1.0,1.0
158,40,1.0,1.0
158,41,1.0,1.0
158,42,1.0,1.0
158,43,1.0,1.0
158,44,1.0,1.0
158,45,1.0,1.0
158,46,1.0,1.0
158,47,1.0,1.0
158,48,1.0,1.0
158,49,1.0,1.0
158,50,1.0,1.0
158,51,1.0,1.0
158,52,1.0,1.0
158,53,1.0,1.0
158,54,1.0,1.0
158,55,1.0,1.0
158,56,1.0,1.0
158,57,1.0,1.0
158,58,1.0,1.0
158,59,1.0,1.0
158,60,1.0,1.0
158,61,1.0,1.0
158,62,1.0,1.0
158,63,1.0,1.0
158,64,1.0,1.0
158,65,1.0,1.0
158,66,1.0,1.0
158,67,1.0,1.0
158,68,1.0,1.0
158,69,1.0,1.0
158,70,1.0,1.0
158,71,1.0,1.0
158,72,1.0,1.0
158,73,1.0,1.0
158,74,1.0,1.0
158,75,1.0,1.0
158,76,1.0,1.0
158,77,1.0,1.0
158,78,1.0,1.0
158,79,1.0,1.0
158,80,1.0,1.0
158,81,1.0,1.0
158,82,1.0,1.0
158,83,1.0,1.0
158,84,1.0,1.0
158,85,1.0,1.0
158,86,1.0,1.0
158,87,1.0,1.0
158,88,1.0,1.0
158,89,1.0,1.0
158,90,1.0,1.0
158,91,1.0,1.0
158,92,1.0,1.0
158,93,1.0,1.0
158,94,1.0,1.0
158,95,1.0,1.0
158,96,1.0,1.0
158,97,1.0,1.0
158,98,1.0,1.0
158,99,1.0,1.0
158,100,1.0,1.0
159,1,0.17,0.0
159,2,0.17,1.0
159,3,0.52,0.281
159,4,0.52,1.0
159,5,0.62,0.0
159,6,0.72,0.0
159,7,0.79,0.0
159,8,0.81,0.0
159,9,0.82,0.0
159,10,0.86,0.0
159,11,0.88,0.0
159,12,0.91,0.0
159,13,0.95,0.0
159,14,0.97,0.0
159,15,1.0,0.0
159,16,1.0,1.0
159,17,1.0,1.0
159,18,1.0,1.0
159,19,1.0,1.0
159,20,1.0,1.0
159,21,1.0,1.0
159,22,1.0,1.0
159,23,1.0,1.0
159,24,1.0,1.0
159,25,1.0,1.0
159,26,1.0,1.0
159,27,1.0,1.0
159,28,1.0,1.0
159,29,1.0,1.0
159,30,1.0,1.0
159,31,1.0,1.0
159,32,1.0,1.0
159,33,1.0,1.0
159,34,1.0,1.0
159,35,1.0,1.0
159,36,1.0,1.0
159,37,1.0,1.0
159,38,1.0,1.0
159,39,1.0,1.0
159,40,1.0,1.0
159,41,1.0,1.0
159,42,1.0,1.0
159,43,1.0,1.0
159,44,1.0,1.0
159,45,1.0,1.0
159,46,1.0,1.0
159,47,1.0,1.0
159,48,1.0,1.0
159,49,1.0,1.0
159,50,1.0,1.0
159,51,1.0,1.0
159,52,1.0,1.0
159,53,1.0,1.0
159,54,1.0,1.0
159,55,1.0,1.0
159,56,1.0,1.0
159,57,1.0,1.0
159,58,1.0,1.0
159,59,1.0,1.0
159,60,1.0,1.0
159,61,1.0,1.0
159,62,1.0,1.0
159,63,1.0,1.0
159,64,1.0,1.0
159,65,1.0,1.0
159,66,1.0,1.0
159,67,1.0,1.0
159,68,1.0,1.0
159,69,1.0,1.0
159,70,1.0,1.0
159,71,1.0,1.0
159,72,1.0,1.0
159,73,1.0,1.0
159,74,1.0,1.0
159,75,1.0,1.0
159,76,1.0,1.0
159,77,1.0,1.0
159,78,1.0,1.0
159,79,1.0,1.0
159,80,1.0,1.0
159,81,1.0,1.0
159,82,1.0,1.0
159,83,1.0,1.0
159,84,1.0,1.0
159,85,1.0,1.0
159,86,1.0,1.0
159,87,1.0,1.0
159,88,1.0,1.0
159,89,1.0,1.0
159,90,1.0,1.0
159,91,1.0,1.0
159,92,1.0,1.0
159,93,1.0,1.0
159,94,1.0,1.0
159,95,1.0,1.0
159,96,1.0,1.0
159,97,1.0,1.0
159,98,1.0,1.0
159,99,1.0,1.0
159,100,1.0,1.0
160,1,0.19,0.0
160,2,0.19,1.0
160,3,0.67,0.2369
160,4,0.67,1.0
160,5,0.8,0.0
160,6,0.89,0.0
160,7,0.96,0.0
160,8,0.97,0.0
160,9,0.97,1.0
160,10,0.98,0.0
160,11,0.99,0.0
160,12,0.99,1.0
160,13,1.0,0.0
160,14,1.0,1.0
160,15,1.0,1.0
160,16,1.0,1.0
160,17,1.0,1.0
160,18,1.0,1.0
160,19,1.0,1.0
160,20,1.0,1.0
160,21,1.0,1.0
160,22,1.0,1.0
160,23,1.0,1.0
160,24,1.0,1.0
160,25,1.0,1.0
160,26,1.0,1.0
160,27,1.0,1.0
160,28,1.0,1.0
160,29,1.0,1.0
160,30,1.0,1.0
160,31,1.0,1.0
160,32,1.0,1.0
160,33,1.0,1.0
160,34,1.0,1.0
160,35,1.0,1.0
160,36,1.0,1.0
160,37,1.0,1.0
160,38,1.0,1.0
160,39,1.0,1.0
160,40,1.0,1.0
160,41,1.0,1.0
160,42,1.0,1.0
160,43,1.0,1.0
160,44,1.0,1.0
160,45,1.0,1.0
160,46,1.0,1.0
160,47,1.0,1.0
160,48,1.0,1.0
160,49,1.0,1.0
160,50,1.0,1.0
160,51,1.0,1.0
160,52,1.0,1.0
160,53,1.0,1.0
160,54,1.0,1.0
160,55,1.0,1.0
160,56,1.0,1.0
160,57,1.0,1.0
160,58,1.0,1.0
160,59,1.0,1.0
160,60,1.0,1.0
160,61,1.0,1.0
160,62,1.0,1.0
160,63,1.0,1.0
160,64,1.0,1.0
160,65,1.0,1.0
160,66,1.0,1.0
160,67,1.0,1.0
160,68,1.0,1.0
160,69,1.0,1.0
160,70,1.0,1.0
160,71,1.0,1.0
160,72,1.0,1.0
160,73,1.0,1.0
160,74,1.0,1.0
160,75,1.0,1.0
160,76,1.0,1.0
160,77,1.0,1.0
160,78,1.0,1.0
160,79,1.0,1.0
160,80,1.0,1.0
160,81,1.0,1.0
160,82,1.0,1.0
160,83,1.0,1.0
160,84,1.0,1.0
160,85,1.0,1.0
160,86,1.0,1.0
160,87,1.0,1.0
160,88,1.0,1.0
160,89,1.0,1.0
160,90,1.0,1.0
160,91,1.0,1.0
160,92,1.0,1.0
